FaceStream2, version: 1.6.0
Unknown argument: "2"
I0621 18:56:46.274150  5746 Tracker.cpp:590] minScoreOfSending      : 0.5187
I0621 18:56:46.274315  5746 Tracker.cpp:591] sendMode               : 0
I0621 18:56:46.274322  5746 Tracker.cpp:592] detectorStep           : 0
I0621 18:56:46.274324  5746 Tracker.cpp:593] minDetection           : 40
I0621 18:56:46.274327  5746 Tracker.cpp:594] detectorThreshs        : 0.5140.150.862
I0621 18:56:46.274333  5746 Tracker.cpp:595] scaleFactor            : 0.58
I0621 18:56:46.274336  5746 Tracker.cpp:597] numberOfFramesToIgnore : 36
I0621 18:56:46.274339  5746 Tracker.cpp:599] timePeriod             : 10
I0621 18:56:46.274343  5746 Tracker.cpp:600] timePeriod is repeat   : 0
I0621 18:56:46.274348  5746 Tracker.cpp:601] sendWarpingImage       : 1
I0621 18:56:46.274349  5746 Tracker.cpp:603] drawFacePoints         : 0
I0621 18:56:46.274353  5746 Tracker.cpp:604] showTrackerDet         : 0
I0621 18:56:46.274355  5746 Tracker.cpp:605] useFrg                 : 1
I0621 18:56:46.274358  5746 Tracker.cpp:607] dataPath               : ./data/
I0621 18:56:46.274360  5746 Tracker.cpp:608] log severity level     : 0
I0621 18:56:46.274363  5746 Tracker.cpp:609] log mode               : 2
I0621 18:56:46.274365  5746 Tracker.cpp:611] head-pose-estimator    : LNET
[21.06.2018 18:56:46] [Info]  [createFaceEngine] Creating FaceEngine Full
[0m[18:56:46.027][32m[flower][39m Initializing TBB task scheduler with 4 workers[0m
[0m[18:56:46.028][32m[flower][39m Initializing TBB task scheduler with 12 workers[0m
[HeadPoseEstimator] model loaded: ./data//angle_estimation_flwr_avx2.plan
I0621 18:56:46.299983  5746 Player.cpp:253] Start of the tracking process.
Input #0, rtsp, from 'rtsp://root:root@10.0.6.53:554/axis-media/media.amp':
  Metadata:
    title           : Session streamed with GStreamer
I0621 18:57:03.413455  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.445091  5789 FaceTracker.cpp:279] Frame 665 new detection Track 0: x=837 y=369 w=81  h=105 score=0.928
I0621 18:57:03.445158  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.476662  5789 FaceTracker.cpp:279] Frame 666 new detection Track 0: x=840 y=372 w=78  h=93  score=0.922
I0621 18:57:03.476740  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.508222  5789 FaceTracker.cpp:279] Frame 667 new detection Track 0: x=828 y=366 w=78  h=96  score=0.933
I0621 18:57:03.508286  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.539667  5789 FaceTracker.cpp:279] Frame 668 new detection Track 0: x=816 y=351 w=81  h=108 score=0.931
I0621 18:57:03.539734  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.571215  5789 FaceTracker.cpp:279] Frame 669 new detection Track 0: x=801 y=339 w=90  h=111 score=0.800
I0621 18:57:03.571298  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.601420  5789 FaceTracker.cpp:279] Frame 670 new detection Track 0: x=792 y=330 w=87  h=117 score=0.943
I0621 18:57:03.601514  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.633280  5789 FaceTracker.cpp:279] Frame 671 new detection Track 0: x=780 y=321 w=96  h=123 score=0.934
I0621 18:57:03.633348  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.666774  5789 FaceTracker.cpp:279] Frame 672 new detection Track 0: x=774 y=315 w=87  h=114 score=0.951
I0621 18:57:03.666841  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.698247  5789 FaceTracker.cpp:279] Frame 673 new detection Track 0: x=759 y=297 w=90  h=117 score=0.916
I0621 18:57:03.698315  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.728044  5789 FaceTracker.cpp:279] Frame 674 new detection Track 0: x=753 y=285 w=93  h=123 score=0.806
I0621 18:57:03.728107  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.760699  5789 FaceTracker.cpp:279] Frame 675 new detection Track 0: x=744 y=276 w=96  h=126 score=0.781
I0621 18:57:03.760774  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:03.790577  5790 BufferFS.h:42] skip frame
[mI0621 18:57:03.794692  5789 FaceTracker.cpp:279] Frame 676 new detection Track 0: x=741 y=267 w=90  h=123 score=0.873
I0621 18:57:03.794752  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.826501  5789 FaceTracker.cpp:279] Frame 678 new detection Track 0: x=720 y=243 w=99  h=126 score=0.920
I0621 18:57:03.826575  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.862958  5789 FaceTracker.cpp:279] Frame 679 new detection Track 0: x=717 y=237 w=99  h=129 score=0.907
I0621 18:57:03.863026  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:03.892961  5790 BufferFS.h:42] skip frame
[mI0621 18:57:03.897011  5789 FaceTracker.cpp:279] Frame 680 new detection Track 0: x=708 y=228 w=96  h=123 score=0.874
I0621 18:57:03.897073  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.930239  5789 FaceTracker.cpp:279] Frame 682 new detection Track 0: x=687 y=207 w=105 h=129 score=0.875
I0621 18:57:03.930306  5789 Tracker.cpp:384] Full detection.
I0621 18:57:03.965482  5789 FaceTracker.cpp:279] Frame 683 new detection Track 0: x=693 y=201 w=102 h=129 score=0.951
I0621 18:57:03.965548  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:03.988081  5790 BufferFS.h:42] skip frame
[mI0621 18:57:03.999364  5789 FaceTracker.cpp:279] Frame 684 new detection Track 0: x=681 y=195 w=102 h=129 score=0.926
I0621 18:57:03.999430  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.032205  5789 FaceTracker.cpp:279] Frame 686 new detection Track 0: x=663 y=162 w=108 h=135 score=0.882
I0621 18:57:04.032331  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.069658  5789 FaceTracker.cpp:279] Frame 687 new detection Track 0: x=645 y=132 w=132 h=171 score=0.840
I0621 18:57:04.069725  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:04.090703  5790 BufferFS.h:42] skip frame
[mI0621 18:57:04.104590  5789 FaceTracker.cpp:279] Frame 688 new detection Track 0: x=648 y=141 w=111 h=141 score=0.872
I0621 18:57:04.104660  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.112560  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.118361  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.127009  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.132925  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.142422  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.148411  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.186872  5789 FaceTracker.cpp:279] Frame 693 new detection Track 0: x=597 y=39  w=111 h=144 score=0.630
I0621 18:57:04.186939  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.195655  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.201515  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.208904  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.214768  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.248740  5789 FaceTracker.cpp:279] Frame 696 new detection Track 0: x=564 y=0   w=165 h=183 score=0.385
I0621 18:57:04.248813  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.258051  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.262905  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.271567  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.276335  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.284858  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.289677  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.298024  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.302928  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.309854  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.314467  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.322765  5789 FaceTracker.cpp:101] Track 0 wasn't updated
I0621 18:57:04.328349  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.334727  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.343546  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.351981  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.359769  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.367682  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.374809  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.382774  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.400142  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.447290  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.454063  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.471925  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.501739  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.529238  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.555995  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.575599  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.594605  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.641456  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.661593  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.682116  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.701689  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.741351  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.757655  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.777779  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.794597  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.840780  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.859704  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.888188  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.897706  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.937084  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.957000  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.984349  5789 Tracker.cpp:384] Full detection.
I0621 18:57:04.994380  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.032146  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.059626  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.076146  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.092188  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.130604  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.157491  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.173352  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.200227  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.246553  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.252434  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.279572  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.297300  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.335003  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.364604  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.381570  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.403637  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.431324  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.459458  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.475227  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.502216  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.538381  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.556203  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.573491  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.589848  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.646092  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.655907  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.684859  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.703739  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.741327  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.758893  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.776482  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.800879  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.837884  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.848737  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.878729  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.896070  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.943368  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.951781  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.980070  5789 Tracker.cpp:384] Full detection.
I0621 18:57:05.998489  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.035702  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.067361  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.091612  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.100670  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.137495  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.153394  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.181046  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.203454  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.243705  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.260962  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.277313  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.294863  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.341284  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.364228  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.371400  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.396875  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.432592  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.459048  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.475481  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.486141  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.533531  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.563869  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.583271  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.603754  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.640141  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.666198  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.681592  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.689450  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.735178  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.751822  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.791393  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.798585  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.835013  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.863534  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.872459  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.894214  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.941076  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.959198  5789 Tracker.cpp:384] Full detection.
I0621 18:57:06.975387  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.002724  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.038856  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.051671  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.082450  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.099735  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.137116  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.156498  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.175632  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.202749  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.240464  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.247051  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.272915  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.290316  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.336338  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.354511  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.371848  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.400416  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.436255  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.450407  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.474483  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.489171  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.533610  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.562549  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.578712  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.596192  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.642760  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.658936  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.677340  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.694483  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.730626  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.764643  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.780932  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.797570  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.834725  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.862469  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.881568  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.898063  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.934857  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.952244  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.981302  5789 Tracker.cpp:384] Full detection.
I0621 18:57:07.997825  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.033839  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.060147  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.086374  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.103392  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.140744  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.158493  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.176618  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.202730  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.238823  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.254703  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.274519  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.300655  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.356932  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.366149  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.370761  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.394594  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.428472  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.454334  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.471853  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.489274  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.544564  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.560514  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.579151  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.588667  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.624778  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.659315  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.666530  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.700878  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.737157  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.762758  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.778496  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.800679  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.837837  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.862830  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.877672  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.893195  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.938237  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.953758  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.968435  5789 Tracker.cpp:384] Full detection.
I0621 18:57:08.993803  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.038718  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.064409  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.079911  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.095329  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.140754  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.156155  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.183738  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.199213  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.234731  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.260339  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.275642  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.304317  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.342887  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.359557  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.376008  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.401933  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.443624  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.459928  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.476124  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.502037  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.537861  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.553638  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.579815  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.594880  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.640012  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.661749  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.677464  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.693094  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.739032  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.764936  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.782212  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.797971  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.843839  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.852977  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.888948  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.893074  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.937361  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.942646  5789 Tracker.cpp:384] Full detection.
I0621 18:57:09.976826  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.001076  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.035740  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.062047  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.077824  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.093484  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.130828  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.166827  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.183019  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.200953  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.236893  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.255813  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.282793  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.299666  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.335747  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.363114  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.381886  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.398181  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.444516  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.461920  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.479988  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.496438  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.542744  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.559090  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.575290  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.592661  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.638025  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.664362  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.680451  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.697120  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.746476  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.762451  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.779573  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.796089  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.842123  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.858774  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.884873  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.903574  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.939358  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.955526  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.974522  5789 Tracker.cpp:384] Full detection.
I0621 18:57:10.999532  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.034871  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.082540  5789 FaceTracker.cpp:279] Frame 976 new detection Track 1: x=945 y=585 w=60  h=69  score=0.980
I0621 18:57:11.082613  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.087049  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.092738  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.096479  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.101943  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.105973  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.141628  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.145748  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.151631  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.155652  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.181540  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.186149  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.191949  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.195955  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.241911  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.281790  5789 FaceTracker.cpp:279] Frame 984 new detection Track 1: x=912 y=555 w=54  h=66  score=0.967
I0621 18:57:11.281870  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.309792  5789 FaceTracker.cpp:279] Frame 985 new detection Track 1: x=906 y=546 w=60  h=72  score=0.980
